SourceRowId;Date;DocumentId;DocumentLineId;ProductId;ProductName;SpendOriginalCurrency;OriginalCurrency;SpendEUR;Quantity;UOM;VendorId;VendorName;VendorCity;VendorCountry;CategoryL1;CategoryL2
73164;44379;DOC296E6B802E8;2;;;702,5946;EUR;702,5946;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73165;44366;DOC24825F1E0BE;2;;;562,07568;EUR;562,07568;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73166;44366;DOC2FB6BB574D9;2;;;1756,4865;EUR;1756,4865;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73167;44366;DOC2BFA7F12E22;2;;;2927,4775;EUR;2927,4775;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73168;44366;DOC2BFA7F12E22;4;;;7025,946;EUR;7025,946;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73169;44366;DOC2209DDCAB96;5;;;421,55676;EUR;421,55676;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73170;44366;DOC2209DDCAB96;3;;;702,5946;EUR;702,5946;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73171;44366;DOC216E908028C;3;;;281,03784;EUR;281,03784;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73172;44366;DOC27ECF0D218F;2;;;140,51892;EUR;140,51892;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73173;44366;DOC2209DDCAB96;2;;;702,5946;EUR;702,5946;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73174;44366;DOC22C9EE77024;2;;;1873,5856;EUR;1873,5856;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73175;44366;DOC2FB6BB574D9;4;;;3747,1712;EUR;3747,1712;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73176;44385;DOC2D4D8273CC8;3;;;421,55676;EUR;421,55676;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73177;44386;DOC2C7C9E5DB91;2;;;702,5946;EUR;702,5946;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73178;44390;DOC26C158BC49D;5;;;468,3964;EUR;468,3964;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73179;44224;DOC232E9273AAB;3;;;1662,80722;EUR;1662,80722;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73180;44225;DOC2CA53EA125C;3;;;585,4955;EUR;585,4955;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73181;44225;DOC246DBBD734C;5;;;1405,1892;EUR;1405,1892;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73182;44226;DOC237FED115D6;2;;;281,03784;EUR;281,03784;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73183;44227;DOC249F57B9D99;2;;;2599,60002;EUR;2599,60002;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73184;44227;DOC21A98EE3985;2;;;562,07568;EUR;562,07568;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73185;44227;DOC22F268507EB;2;;;562,07568;EUR;562,07568;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73186;44228;DOC2B8092DDF00;2;;;3173,38561;EUR;3173,38561;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73187;44228;DOC2E7A7DED08E;3;;;1662,80722;EUR;1662,80722;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73188;44228;DOC2B8092DDF00;3;;;175,64865;EUR;175,64865;;;37;BBO Creative;Helsinki;FI;Indirect;Marketing & Communication
73189;44335;DOC2705CA821A4;2;;;18416,68332;EUR;18416,68332;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
73190;44335;DOC299EC0CC793;2;;;5462,623766;EUR;5462,623766;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
73191;44337;DOC22F229A76BD;2;;;18416,68332;EUR;18416,68332;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
73192;43958;DOC27051C8C5F6;2;359;TOMATO LJTZDU.;1414,4526;EUR;1414,4526;2731,961939;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73193;44014;DOC227AAE3EA3F;2;359;TOMATO LJTZDU.;1268,72112;EUR;1268,72112;2450,487073;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73194;44084;DOC237622AF32D;2;359;TOMATO LJTZDU.;1268,72112;EUR;1268,72112;2450,487073;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73195;44216;DOC23A03DF326C;2;273;TOMATO SCEFNE.;957,494899;EUR;957,494899;1670,853634;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73196;44255;DOC274859D3BA6;2;273;TOMATO SCEFNE.;943,234337;EUR;943,234337;1645,968581;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73197;44255;DOC2BAAE20990D;2;273;TOMATO SCEFNE.;939,927849;EUR;939,927849;1640,198673;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73198;44327;DOC25C8FF413FB;2;359;TOMATO LJTZDU.;1386,163548;EUR;1386,163548;2677,322701;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73199;44379;DOC27D2482DD1E;2;359;TOMATO LJTZDU.;1386,163548;EUR;1386,163548;2677,322701;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73200;43886;DOC2C23A8543AF;2;222;TOMATO GHZAWT.;1580,2034;EUR;1580,2034;2081,41439;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73201;43965;DOC2FAF977057E;2;222;TOMATO GHZAWT.;1761,71325;EUR;1761,71325;2320,495773;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73202;44014;DOC2ED2BCD8DA5;2;222;TOMATO GHZAWT.;1580,2034;EUR;1580,2034;2081,41439;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73203;44056;DOC28C30456F70;2;222;TOMATO GHZAWT.;1580,2034;EUR;1580,2034;2081,41439;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73204;44078;DOC2764060CF7D;2;222;TOMATO GHZAWT.;1580,2034;EUR;1580,2034;2081,41439;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73205;44084;DOC2AB7F375BFB;2;222;TOMATO GHZAWT.;1580,2034;EUR;1580,2034;2081,41439;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73206;44313;DOC299A1AC28F1;2;222;TOMATO GHZAWT.;1726,478985;EUR;1726,478985;2274,085858;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73207;44327;DOC2EDB1AEA924;2;222;TOMATO GHZAWT.;1726,478985;EUR;1726,478985;2274,085858;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73208;43881;DOC29FA6DE57A6;2;245;TOMATO CHQNHR.;1684,76096;EUR;1684,76096;2396,5476;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73209;43861;DOC2E19691AC08;2;359;TOMATO LJTZDU.;1196,498313;EUR;1196,498313;2310,991441;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73210;43881;DOC222885F454F;2;359;TOMATO LJTZDU.;1268,72112;EUR;1268,72112;2450,487073;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73211;43914;DOC262F26B63E1;2;359;TOMATO LJTZDU.;1268,72112;EUR;1268,72112;2450,487073;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73212;44327;DOC2524E935B55;2;245;TOMATO CHQNHR.;1840,715184;EUR;1840,715184;2618,390182;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73213;44394;DOC262112378C6;2;245;TOMATO CHQNHR.;1840,715184;EUR;1840,715184;2618,390182;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73214;43889;DOC23C61F02746;2;334;TOMATO EYE.;-2427,02466;EUR;-2427,02466;-3704,960731;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73215;43893;DOC26B60AA2F2C;2;334;TOMATO EYE.;2480,528282;EUR;2480,528282;3786,636381;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73216;43935;DOC2BD94C0162A;2;334;TOMATO EYE.;2466,847862;EUR;2466,847862;3765,752614;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73217;43994;DOC27986AE34AE;2;334;TOMATO EYE.;2502,044265;EUR;2502,044265;3819,481483;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73218;44009;DOC2277EF1C057;2;334;TOMATO EYE.;2470,265695;EUR;2470,265695;3770,970087;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73219;44036;DOC235445C32B2;2;334;TOMATO EYE.;2489,463733;EUR;2489,463733;3800,276743;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73220;44358;DOC29153C1E7E9;4;334;TOMATO EYE.;419,675287;EUR;419,675287;640,6529293;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73221;44005;DOC2B5955EEA94;2;72;TOMATO WUHACD.;590,014138;EUR;590,014138;1095,111747;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73222;44225;DOC2279CBD7A03;2;72;TOMATO WUHACD.;935,084772;EUR;935,084772;1735,589458;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73223;44358;DOC29153C1E7E9;6;72;TOMATO WUHACD.;504,209307;EUR;504,209307;935,8513624;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73224;44009;DOC2DEBD94E762;2;98;TOMATO QONMVY.;688,468456;EUR;688,468456;930,3959522;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73225;43993;DOC24FD5D73778;2;124;TOMATO MVQVBE.;386,169909;EUR;386,169909;668,3910768;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73226;44027;DOC25DA7BC996C;2;124;TOMATO MVQVBE.;386,169909;EUR;386,169909;668,3910768;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73227;44027;DOC2FCED25612F;2;124;TOMATO MVQVBE.;-386,169909;EUR;-386,169909;-668,3910768;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73228;44005;DOC2C796292F74;2;327;TOMATO FHQCQU.;815,125971;EUR;815,125971;1249,012845;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73229;44345;DOC2367F62277F;2;327;TOMATO FHQCQU.;157,071215;EUR;157,071215;240,6793209;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73230;43946;DOC21526B94F54;2;232;TOMATO CPCYCB.;968,800333;EUR;968,800333;1363,015681;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73231;43958;DOC2E438CAC17F;2;232;TOMATO CPCYCB.;969,859509;EUR;969,859509;1364,505847;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73232;43959;DOC28A11BC5ACF;2;232;TOMATO CPCYCB.;970,367481;EUR;970,367481;1365,220518;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73233;43959;DOC2845BA81846;2;232;TOMATO CPCYCB.;975,079734;EUR;975,079734;1371,850238;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73234;43960;DOC2A18BD36493;2;232;TOMATO CPCYCB.;975,630938;EUR;975,630938;1372,625733;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73235;43960;DOC2D8A0F1443D;2;232;TOMATO CPCYCB.;972,993806;EUR;972,993806;1368,915523;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73236;43963;DOC206014B92C5;2;232;TOMATO CPCYCB.;971,56716;EUR;971,56716;1366,908359;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73237;43964;DOC20DA924A941;2;232;TOMATO CPCYCB.;970,226978;EUR;970,226978;1365,022843;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73238;44168;DOC2A30D574776;2;359;TOMATO LJTZDU.;1268,72112;EUR;1268,72112;2450,487073;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73239;44217;DOC22623012FF1;2;359;TOMATO LJTZDU.;1268,72112;EUR;1268,72112;2450,487073;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73240;44251;DOC2BFCC96078C;2;359;TOMATO LJTZDU.;1386,163548;EUR;1386,163548;2677,322701;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73241;44302;DOC2DCD4159C08;2;359;TOMATO LJTZDU.;1386,163548;EUR;1386,163548;2677,322701;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73242;43861;DOC29810CF797D;2;232;TOMATO CPCYCB.;995,041963;EUR;995,041963;1399,935314;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73243;43861;DOC2A5072FCCBE;2;232;TOMATO CPCYCB.;995,344584;EUR;995,344584;1400,361075;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73244;43861;DOC2773FB1B6F2;2;232;TOMATO CPCYCB.;995,268929;EUR;995,268929;1400,254635;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73245;43861;DOC21016203354;2;232;TOMATO CPCYCB.;995,204082;EUR;995,204082;1400,163401;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73246;43861;DOC2ED632117D2;2;232;TOMATO CPCYCB.;995,117618;EUR;995,117618;1400,041754;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73247;43861;DOC2D1BAF5A03E;2;232;TOMATO CPCYCB.;1015,94448;EUR;1015,94448;1429,343292;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73248;43904;DOC269BDFF4A17;2;232;TOMATO CPCYCB.;1015,94448;EUR;1015,94448;1429,343292;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73249;43935;DOC2EDB4FA3B76;2;232;TOMATO CPCYCB.;973,826016;EUR;973,826016;1370,086368;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73250;43935;DOC2B7FB30BDA1;2;232;TOMATO CPCYCB.;973,274812;EUR;973,274812;1369,310874;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73251;43936;DOC21EF99A76D4;2;232;TOMATO CPCYCB.;975,20943;EUR;975,20943;1372,032709;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73252;43937;DOC252BB874793;2;232;TOMATO CPCYCB.;970,086475;EUR;970,086475;1364,825168;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73253;43937;DOC2224B38DB03;2;232;TOMATO CPCYCB.;973,685513;EUR;973,685513;1369,888693;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73254;43944;DOC22E2874EE10;2;232;TOMATO CPCYCB.;969,308305;EUR;969,308305;1363,730352;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73255;43945;DOC28564D0E42C;2;232;TOMATO CPCYCB.;967,730349;EUR;967,730349;1361,510309;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73256;43956;DOC25D6B8D46A4;2;232;TOMATO CPCYCB.;972,485834;EUR;972,485834;1368,200852;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73257;43958;DOC2EB91B8C668;2;232;TOMATO CPCYCB.;969,859509;EUR;969,859509;1364,505847;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73258;43993;DOC22FAB4F983C;2;232;TOMATO CPCYCB.;966,898139;EUR;966,898139;1360,339463;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73259;43994;DOC21EF1E68406;2;232;TOMATO CPCYCB.;971,891398;EUR;971,891398;1367,364533;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73260;44068;DOC2737C67C583;2;232;TOMATO CPCYCB.;969,113763;EUR;969,113763;1363,456649;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73261;44068;DOC27BE3DE5BE8;2;232;TOMATO CPCYCB.;968,335592;EUR;968,335592;1362,361831;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73262;44068;DOC2EEE1334CBC;2;232;TOMATO CPCYCB.;968,238321;EUR;968,238321;1362,22498;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73263;44226;DOC2F5215CE56F;2;232;TOMATO CPCYCB.;1800,0915;EUR;1800,0915;2532,568226;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73264;44233;DOC234055993CC;2;232;TOMATO CPCYCB.;1751,617979;EUR;1751,617979;2464,370305;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73265;44244;DOC2B2833BA859;2;232;TOMATO CPCYCB.;1763,214877;EUR;1763,214877;2480,686106;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73266;44245;DOC215DB6C9FEA;2;232;TOMATO CPCYCB.;1751,369396;EUR;1751,369396;2464,020571;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73267;44251;DOC278018AA2B7;2;232;TOMATO CPCYCB.;1749,153773;EUR;1749,153773;2460,903387;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73268;44260;DOC290699BB1CA;2;232;TOMATO CPCYCB.;1752,644731;EUR;1752,644731;2465,814853;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73269;44271;DOC23908B77C71;2;232;TOMATO CPCYCB.;1766,705835;EUR;1766,705835;2485,597573;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73270;44274;DOC2FFC065FE42;2;232;TOMATO CPCYCB.;1772,347569;EUR;1772,347569;2493,534989;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73271;44280;DOC2C1D324549E;2;232;TOMATO CPCYCB.;1750,10487;EUR;1750,10487;2462,241495;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73272;44286;DOC2670574F7D2;2;232;TOMATO CPCYCB.;1759,237562;EUR;1759,237562;2475,090378;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73273;44288;DOC2ADC06C8A3D;2;232;TOMATO CPCYCB.;1764,003855;EUR;1764,003855;2481,796128;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73274;44314;DOC29B0D2A6C5D;2;232;TOMATO CPCYCB.;1776,951743;EUR;1776,951743;2500,012652;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73275;44314;DOC2E93B7A1FCF;2;232;TOMATO CPCYCB.;1767,981169;EUR;1767,981169;2487,391854;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73276;44316;DOC24847AEA802;2;232;TOMATO CPCYCB.;1763,128413;EUR;1763,128413;2480,564459;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73277;44394;DOC2142282E22D;2;232;TOMATO CPCYCB.;1749,704977;EUR;1749,704977;2461,678881;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73278;44394;DOC25F112F1F85;2;232;TOMATO CPCYCB.;1767,419158;EUR;1767,419158;2486,601155;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73279;44401;DOC25088E5C04A;2;232;TOMATO CPCYCB.;1748,678224;EUR;1748,678224;2460,234332;L;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73280;44117;DOC29588A81311;2;122;CUCUMBER ITKYDN.;922,06127;EUR;922,06127;768,3843917;KG;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73281;44121;DOC2BEEE52E98F;2;122;CUCUMBER ITKYDN.;740,088897;EUR;740,088897;616,7407475;KG;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73282;44125;DOC29358469DC2;2;122;CUCUMBER ITKYDN.;1590,864885;EUR;1590,864885;1325,720738;KG;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73283;44131;DOC238D30EE252;4;122;CUCUMBER ITKYDN.;1233,529204;EUR;1233,529204;1027,941003;KG;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73284;44131;DOC23145B896C8;2;122;CUCUMBER ITKYDN.;1508,230535;EUR;1508,230535;1256,858779;KG;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73285;44104;DOC2F3AB4B2AC9;2;163;BEAN UFULSI.;1244,911325;EUR;1244,911325;5,658687841;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73286;44112;DOC2243502CBAA;2;163;BEAN UFULSI.;1244,911325;EUR;1244,911325;5,658687841;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73287;44169;DOC2761BED064C;2;163;BEAN UFULSI.;1244,911325;EUR;1244,911325;5,658687841;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73288;44239;DOC2851F788408;2;163;BEAN UFULSI.;1244,911325;EUR;1244,911325;5,658687841;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73289;44299;DOC2B7FB30BDA1;2;163;BEAN UFULSI.;1142,139922;EUR;1142,139922;5,1915451;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73290;44338;DOC2F55863FC33;2;163;BEAN UFULSI.;1142,139922;EUR;1142,139922;5,1915451;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73291;44118;DOC2F8EA627FD5;2;350;CUCUMBER VOMRHG.;1065,143022;EUR;1065,143022;665,7143888;KG;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73292;44131;DOC28C35E300EF;2;350;CUCUMBER VOMRHG.;178,823778;EUR;178,823778;111,7648613;KG;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73293;44131;DOC238D30EE252;2;350;CUCUMBER VOMRHG.;569,184878;EUR;569,184878;355,7405488;KG;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73294;44266;DOC22D81B249AC;2;41;FROZEN FRUIT LEDED.;775,918677;EUR;775,918677;775,918677;KG;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73295;44358;DOC29153C1E7E9;2;41;FROZEN FRUIT LEDED.;175,305963;EUR;175,305963;175,305963;KG;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
73296;44099;DOC24F9FB3CD00;2;396;BEAN ZBBLVG.;1298,305675;EUR;1298,305675;6,182407976;ST;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Raw Materials;Fruit, Berry & Vegetable
